ticket_id,created_at,customer_id,department,device_type,os,browser,network_type,historical_tickets,sla_hours,resolution_time_hours,title,description,image_path,image_width,image_height,priority,status,assigned_team,has_attachment,sentiment_score,num_words,latitude,longitude,target_category,city,num_images,state
4507,2025-02-23T04:59:00,6253,RH,Mobile,Android,Safari,Cabo,36,8,65,Erro no SAP durante imprimir.,Erro no SAP durante imprimir.,images/sap_erp.png,612,344,Baixa,Aberto,Aplicações,0,-0.486,5,-27.499898,-51.977926,Financeiro,Belo Horizonte,3.0,SP
4508,2025-02-23T05:16:00,9825,Operações,Desktop,Windows,Firefox,4G,39,4,51,O usuário relata tela piscando ao tentar acessar sistema de ...,O usuário relata tela piscando ao tentar acessar sistema de ponto.,images/payroll.png,612,408,Alta,Em andamento,Infra,1,-0.969,7,-25.489776,-44.200552,Acesso,Belo Horizonte,2.0,RJ
4509,2025-02-23T05:33:00,3725,Financeiro,Desktop,Android,Chrome,WiFi,26,48,29,O sistema de RH não está superaquece para fazer login.,O sistema de RH não está superaquece para fazer login.,images/login.png,500,333,Média,Fechado,Aplicações,0,-0.356,5,-23.421729,-48.548756,RH,Curitiba,0.0,RS
4510,2025-02-23T05:50:00,2150,RH,Notebook,iOS,Firefox,5G,27,12,62,Problema de login: fica lento ao enviar email.,Problema de login: fica lento ao enviar email.,images/email.png,500,333,Crítica,Em andamento,Aplicações,1,0.595,5,-25.082411,-48.02595,Acesso,Campinas,2.0,BA
4511,2025-02-23T06:07:00,5537,TI,Mobile,Windows,Chrome,WiFi,37,8,25,Falha no sistema financeiro: emite beep ao executar consulta...,Falha no sistema financeiro: emite beep ao executar consulta.,images/finance_report.png,738,414,Média,Aberto,Aplicações,1,0.145,6,-24.344699,-43.316286,Financeiro,Campinas,0.0,BA
4512,2025-02-23T06:24:00,3775,RH,Mobile,Windows,Firefox,5G,22,8,34,Falha de rede: ruído ao tentar importar dados.,Falha de rede: ruído ao tentar importar dados.,images/network.png,500,342,Crítica,Aberto,Infra,1,0.932,6,-26.094484,-43.380612,Rede,Santos,2.0,RJ
4513,2025-02-23T06:41:00,9830,RH,Mobile,Android,Firefox,4G,35,4,40,O usuário não consegue executar consulta devido a superaquec...,O usuário não consegue executar consulta devido a superaquece.,images/finance_report.png,738,414,Alta,Em andamento,N2,1,0.593,5,-29.925731,-43.699787,RH,São Paulo,3.0,MG
4514,2025-02-23T06:58:00,7755,Operações,Notebook,Windows,Firefox,WiFi,0,8,7,O memória apresenta desliga e cheiro de queimado.,O memória apresenta desliga e cheiro de queimado.,images/default_hardware.png,612,407,Crítica,Aberto,N2,0,-0.889,7,-27.112965,-52.788715,Hardware,Campinas,3.0,PR
4515,2025-02-23T07:15:00,7536,Financeiro,Notebook,Windows,Chrome,Cabo,21,4,58,O usuário não consegue abrir documento devido a fica lento.,O usuário não consegue abrir documento devido a fica lento.,images/default_access.png,191,165,Baixa,Aberto,Aplicações,1,-0.94,6,-23.146646,-51.684345,Acesso,Santos,1.0,MG
4516,2025-02-23T07:32:00,2985,RH,Desktop,Linux,Edge,Cabo,36,8,22,O sistema de ponto não está reinicia sozinho para abrir docu...,O sistema de ponto não está reinicia sozinho para abrir documento.,images/payroll.png,612,408,Baixa,Aberto,N2,1,-0.876,3,-28.871463,-46.317689,RH,Belo Horizonte,0.0,MG
4517,2025-02-23T07:49:00,9494,RH,Mobile,Android,Edge,Cabo,30,4,23,Falha no SAP: superaquece ao tentar imprimir.,Falha no SAP: superaquece ao tentar imprimir.,images/sap_erp.png,612,344,Baixa,Em andamento,Infra,1,-0.494,6,-31.652916,-46.97884,Software,Belo Horizonte,3.0,BA
4518,2025-02-23T08:06:00,4708,TI,Desktop,Windows,Safari,5G,33,12,22,O acesso à aplicação web falha com emite beep.,O acesso à aplicação web falha com emite beep.,images/default_network.png,500,333,Média,Aberto,N2,0,-0.217,7,-24.799129,-50.139306,Rede,Curitiba,0.0,RS
4519,2025-02-23T08:23:00,8498,TI,Mobile,iOS,Edge,4G,2,8,16,O módulo financeiro superaquece ao exportar dados.,O módulo financeiro superaquece ao exportar dados.,images/finance_report.png,738,414,Média,Aberto,N1,0,-0.263,6,-30.559432,-48.438514,Financeiro,Campinas,3.0,RJ
4520,2025-02-23T08:40:00,5634,Operações,Desktop,Linux,Safari,WiFi,18,12,44,O usuário não consegue importar dados devido a superaquece.,O usuário não consegue importar dados devido a superaquece.,images/default_hr.png,612,408,Crítica,Em andamento,Infra,0,0.052,5,-30.516634,-49.648669,RH,Belo Horizonte,1.0,SP
4521,2025-02-23T08:57:00,6258,RH,Notebook,Linux,Safari,Cabo,24,8,57,Falha no sistema financeiro: reinicia sozinho ao salvar arqu...,Falha no sistema financeiro: reinicia sozinho ao salvar arquivo.,images/finance_report.png,738,414,Baixa,Aberto,Infra,1,-0.569,6,-31.170183,-49.720402,Financeiro,São Paulo,3.0,RS
4522,2025-02-23T09:14:00,6548,Financeiro,Mobile,iOS,Edge,5G,26,12,18,O módulo financeiro reinicia sozinho ao enviar email.,O módulo financeiro reinicia sozinho ao enviar email.,images/email.png,500,333,Média,Fechado,Infra,0,-0.683,6,-28.582359,-46.756997,Financeiro,Curitiba,2.0,SP
4523,2025-02-23T09:31:00,6088,Operações,Mobile,Linux,Firefox,4G,1,24,68,O placa-mãe não responde e exibe tela piscando.,O placa-mãe não responde e exibe tela piscando.,images/motherboard.png,612,408,Baixa,Em andamento,Infra,1,0.665,5,-32.449132,-50.365259,Hardware,Santos,3.0,RJ
4524,2025-02-23T09:48:00,6168,Operações,Desktop,iOS,Chrome,5G,39,24,47,Erro no Módulo de notas fiscais durante imprimir.,Erro no Módulo de notas fiscais durante imprimir.,images/default_finance.png,500,750,Alta,Aberto,Aplicações,0,0.179,7,-28.414205,-48.419025,Financeiro,Belo Horizonte,0.0,RS
4525,2025-02-23T10:05:00,7462,Financeiro,Notebook,Android,Firefox,WiFi,19,24,48,O sistema de folha não está apresenta erro para fazer login.,O sistema de folha não está apresenta erro para fazer login.,images/login.png,500,333,Alta,Aberto,Infra,0,0.151,5,-29.478518,-46.772275,RH,Curitiba,1.0,BA
4526,2025-02-23T10:22:00,3108,Financeiro,Notebook,Linux,Edge,WiFi,26,4,19,Erro no Sistema de tesouraria durante abrir documento.,Erro no Sistema de tesouraria durante abrir documento.,images/finance_report.png,738,414,Baixa,Aberto,N1,1,0.215,5,-29.855408,-47.484532,Financeiro,Belo Horizonte,2.0,MG
4527,2025-02-23T10:39:00,8861,TI,Desktop,Windows,Edge,Cabo,32,8,47,A conexão de rede está emite beep e tela piscando.,A conexão de rede está emite beep e tela piscando.,images/network.png,500,342,Média,Aberto,N1,0,0.826,3,-23.340441,-48.735058,Rede,Campinas,1.0,MG
4528,2025-02-23T10:56:00,3872,RH,Notebook,iOS,Chrome,5G,0,8,7,O usuário relatou que o placa-mãe desliga durante o uso norm...,O usuário relatou que o placa-mãe desliga durante o uso normal.,images/motherboard.png,612,408,Crítica,Fechado,N1,0,0.263,5,-33.231473,-48.683681,Hardware,São Paulo,3.0,MG
4529,2025-02-23T11:13:00,1258,Operações,Notebook,Linux,Safari,Cabo,11,24,10,Falha no Navegador: congela ao tentar gerar relatório.,Falha no Navegador: congela ao tentar gerar relatório.,images/browser.png,500,333,Baixa,Em andamento,N1,1,0.191,3,-28.390046,-46.25875,Software,Santos,1.0,RJ
4530,2025-02-23T11:30:00,6198,Operações,Desktop,Linux,Safari,Cabo,7,4,54,Falha crítica no monitor: reinicia sozinho com ruído.,Falha crítica no monitor: reinicia sozinho com ruído.,images/monitor.png,500,394,Média,Em andamento,N1,0,0.418,6,-27.383778,-44.006652,Hardware,Belo Horizonte,2.0,MG
4531,2025-02-23T11:47:00,8873,TI,Desktop,Windows,Firefox,WiFi,0,4,44,O sistema Word exibe fica lento ao enviar email.,O sistema Word exibe fica lento ao enviar email.,images/office.png,500,333,Crítica,Em andamento,N2,1,-0.186,5,-29.269392,-47.603394,Software,Campinas,2.0,PR
4532,2025-02-23T12:04:00,1204,Operações,Mobile,Android,Firefox,5G,30,4,59,O Excel apresenta ruído e não gerar relatório.,O Excel apresenta ruído e não gerar relatório.,images/office.png,500,333,Alta,Aberto,Infra,1,-0.544,5,-29.827472,-46.611259,Software,Belo Horizonte,1.0,RS
4533,2025-02-23T12:21:00,9620,TI,Notebook,Windows,Firefox,WiFi,14,4,5,O sistema de folha não está não funciona para salvar arquivo...,O sistema de folha não está não funciona para salvar arquivo.,images/payroll.png,612,408,Baixa,Aberto,Aplicações,1,-0.012,5,-30.642344,-46.460964,RH,Santos,2.0,BA
4534,2025-02-23T12:38:00,8496,TI,Desktop,Windows,Edge,4G,16,24,38,Falha no sistema de ponto ao tentar fazer login.,Falha no sistema de ponto ao tentar fazer login.,images/login.png,500,333,Crítica,Em andamento,N1,1,-0.042,6,-31.163634,-44.255367,RH,Curitiba,2.0,BA
4535,2025-02-23T12:55:00,1814,Operações,Notebook,Windows,Chrome,4G,15,48,9,O aplicativo Word fecha inesperadamente quando salvar arquiv...,O aplicativo Word fecha inesperadamente quando salvar arquivo.,images/office.png,500,333,Alta,Aberto,N2,0,0.64,5,-32.637642,-52.680822,Software,Belo Horizonte,2.0,MG
4536,2025-02-23T13:12:00,5383,TI,Notebook,iOS,Edge,Cabo,3,12,68,O acesso ao sistema de recrutamento está bloqueado por fica ...,O acesso ao sistema de recrutamento está bloqueado por fica lento.,images/access_denied.png,612,408,Média,Fechado,N2,0,-0.327,6,-25.504409,-47.25672,Acesso,Belo Horizonte,0.0,RS
4537,2025-02-23T13:29:00,3025,TI,Desktop,Windows,Safari,4G,2,24,33,Erro no sistema de RH: fica lento ao abrir documento.,Erro no sistema de RH: fica lento ao abrir documento.,images/default_hr.png,612,408,Baixa,Aberto,Aplicações,0,0.574,5,-29.517204,-51.838097,RH,Curitiba,2.0,RS
4538,2025-02-23T13:46:00,5127,Financeiro,Desktop,Windows,Edge,4G,30,4,61,O portal do funcionário apresenta sem resposta durante salva...,O portal do funcionário apresenta sem resposta durante salvar arquivo.,images/hr_portal.png,323,619,Média,Aberto,N1,0,-0.828,6,-25.943297,-43.289764,RH,Santos,3.0,SP
4539,2025-02-23T14:03:00,8740,RH,Mobile,Android,Edge,5G,25,8,9,Erro no sistema de RH: não funciona ao abrir documento.,Erro no sistema de RH: não funciona ao abrir documento.,images/default_hr.png,612,408,Alta,Aberto,N1,1,0.072,3,-23.662955,-46.056769,RH,Santos,0.0,RS
4540,2025-02-23T14:20:00,8242,Operações,Notebook,iOS,Chrome,WiFi,1,8,30,Falha crítica no computador: superaquece com sem resposta.,Falha crítica no computador: superaquece com sem resposta.,images/default_hardware.png,612,407,Média,Em andamento,N1,1,-0.06,5,-26.55723,-52.602375,Hardware,Santos,1.0,RJ
4541,2025-02-23T14:37:00,4548,Operações,Mobile,Windows,Safari,5G,15,8,20,O sistema Sistema de RH exibe desliga ao gerar relatório.,O sistema Sistema de RH exibe desliga ao gerar relatório.,images/finance_report.png,738,414,Baixa,Fechado,N1,1,0.882,6,-24.73504,-44.953514,Software,Curitiba,0.0,RJ
4542,2025-02-23T14:54:00,9929,Operações,Mobile,Windows,Edge,4G,24,8,38,Falha de autenticação ao tentar exportar dados.,Falha de autenticação ao tentar exportar dados.,images/login.png,500,333,Alta,Em andamento,Aplicações,0,-0.49,7,-29.969484,-44.163608,Acesso,Curitiba,1.0,RJ
4543,2025-02-23T15:11:00,4785,TI,Notebook,Linux,Chrome,Cabo,21,24,50,O sistema de folha não está congela para gerar relatório.,O sistema de folha não está congela para gerar relatório.,images/payroll.png,612,408,Média,Fechado,Infra,1,0.786,5,-29.540434,-50.547866,RH,Curitiba,2.0,RJ
4544,2025-02-23T15:28:00,7792,TI,Desktop,Linux,Chrome,Cabo,14,4,3,Erro no sistema de RH: apresenta erro ao imprimir.,Erro no sistema de RH: apresenta erro ao imprimir.,images/default_hr.png,612,408,Crítica,Aberto,Infra,1,-0.379,6,-25.723667,-51.844133,RH,Santos,1.0,RJ
4545,2025-02-23T15:45:00,9353,Financeiro,Mobile,Linux,Firefox,WiFi,7,4,63,O sistema de ponto não está superaquece para fazer login.,O sistema de ponto não está superaquece para fazer login.,images/login.png,500,333,Baixa,Fechado,Aplicações,0,0.499,6,-23.048747,-50.268189,RH,Curitiba,0.0,BA
4546,2025-02-23T16:02:00,4703,RH,Desktop,Linux,Edge,Cabo,21,8,54,O SAP exibe perda de dados ao gerar relatório.,O SAP exibe perda de dados ao gerar relatório.,images/sap_erp.png,612,344,Média,Aberto,N2,1,0.789,4,-24.830483,-49.840514,Financeiro,Campinas,3.0,RJ
4547,2025-02-23T16:19:00,5523,TI,Mobile,Windows,Chrome,Cabo,18,24,67,O mouse apresenta apresenta erro e sem resposta.,O mouse apresenta apresenta erro e sem resposta.,images/mouse.png,500,335,Crítica,Fechado,Infra,1,0.821,5,-24.979705,-43.463691,Hardware,Curitiba,1.0,RS
4548,2025-02-23T16:36:00,1213,Financeiro,Desktop,Android,Chrome,WiFi,37,8,36,O acesso à aplicação web falha com não liga.,O acesso à aplicação web falha com não liga.,images/default_network.png,500,333,Baixa,Fechado,N2,1,0.842,4,-25.606209,-50.139612,Rede,Curitiba,1.0,BA
4549,2025-02-23T16:53:00,7692,RH,Notebook,Android,Safari,4G,20,24,46,"Rede instável, falha ao acessar VPN.","Rede instável, falha ao acessar VPN.",images/vpn.png,500,333,Média,Fechado,N2,0,0.727,6,-23.808106,-45.54147,Rede,Santos,1.0,RJ
4550,2025-02-23T17:10:00,1117,Operações,Desktop,Android,Edge,Cabo,3,4,13,O ERP exibe tela azul ao gerar relatório.,O ERP exibe tela azul ao gerar relatório.,images/sap_erp.png,612,344,Crítica,Em andamento,N2,0,-0.632,4,-27.981349,-46.614473,Financeiro,São Paulo,1.0,MG
4551,2025-02-23T17:27:00,1019,TI,Desktop,Android,Chrome,Cabo,40,12,2,O usuário não consegue gerar relatório devido a desliga.,O usuário não consegue gerar relatório devido a desliga.,images/finance_report.png,738,414,Baixa,Fechado,N1,0,0.333,3,-31.129854,-51.818647,RH,Curitiba,0.0,RS
4552,2025-02-23T17:44:00,3445,TI,Mobile,Linux,Safari,WiFi,0,8,14,Problema de hardware: o memória superaquece inesperadamente.,Problema de hardware: o memória superaquece inesperadamente.,images/default_hardware.png,612,407,Baixa,Aberto,N2,1,0.337,3,-24.820715,-50.706736,Hardware,Santos,0.0,PR
4553,2025-02-23T18:01:00,7608,Financeiro,Notebook,Android,Chrome,Cabo,18,8,56,O Navegador apresenta cheiro de queimado e não importar dado...,O Navegador apresenta cheiro de queimado e não importar dados.,images/browser.png,500,333,Alta,Aberto,N1,0,-0.51,7,-33.350031,-48.862539,Software,Belo Horizonte,2.0,MG
4554,2025-02-23T18:18:00,6341,TI,Mobile,iOS,Edge,5G,35,12,39,Falha crítica no memória: não funciona com perda de dados.,Falha crítica no memória: não funciona com perda de dados.,images/default_hardware.png,612,407,Alta,Fechado,Aplicações,0,-0.93,7,-29.837937,-47.482396,Hardware,Campinas,1.0,PR
4555,2025-02-23T18:35:00,9730,RH,Mobile,Windows,Edge,WiFi,13,12,13,Falha de rede: sem resposta ao tentar enviar email.,Falha de rede: sem resposta ao tentar enviar email.,images/email.png,500,333,Média,Fechado,N1,0,0.181,5,-29.187751,-50.444813,Rede,Belo Horizonte,1.0,BA
4556,2025-02-23T18:52:00,2699,TI,Notebook,Android,Chrome,Cabo,6,48,8,Problema de login: não funciona ao importar dados.,Problema de login: não funciona ao importar dados.,images/login.png,500,333,Crítica,Fechado,Aplicações,0,0.264,6,-28.940097,-47.371888,Acesso,São Paulo,0.0,SP
4557,2025-02-23T19:09:00,8836,Financeiro,Desktop,Linux,Edge,Cabo,26,4,24,O sistema CRM exibe reinicia sozinho ao fazer login.,O sistema CRM exibe reinicia sozinho ao fazer login.,images/browser.png,500,333,Baixa,Fechado,Aplicações,1,0.825,5,-23.943549,-51.163744,Software,Campinas,2.0,RJ
4558,2025-02-23T19:26:00,3338,Operações,Mobile,Windows,Safari,Cabo,18,4,57,Falha no sistema de ponto ao tentar gerar relatório.,Falha no sistema de ponto ao tentar gerar relatório.,images/payroll.png,612,408,Crítica,Aberto,N2,1,-0.934,5,-23.319661,-45.910697,RH,Campinas,1.0,BA
4559,2025-02-23T19:43:00,1481,Operações,Notebook,Android,Safari,4G,5,48,16,O aplicativo CRM fecha inesperadamente quando executar consu...,O aplicativo CRM fecha inesperadamente quando executar consulta.,images/browser.png,500,333,Alta,Aberto,N1,0,-0.096,6,-28.229786,-46.808947,Software,Campinas,3.0,RJ
4560,2025-02-23T20:00:00,1707,TI,Desktop,Linux,Edge,Cabo,37,48,7,O Sistema de tesouraria exibe ruído ao gerar relatório.,O Sistema de tesouraria exibe ruído ao gerar relatório.,images/finance_report.png,738,414,Baixa,Fechado,Aplicações,1,-0.095,5,-25.227696,-50.891688,Financeiro,Belo Horizonte,1.0,PR
4561,2025-02-23T20:17:00,2923,TI,Mobile,Linux,Firefox,WiFi,28,12,30,O usuário não consegue exportar dados devido a congela.,O usuário não consegue exportar dados devido a congela.,images/default_hr.png,612,408,Alta,Em andamento,N1,0,0.677,6,-30.288337,-45.760126,RH,Campinas,3.0,PR
4562,2025-02-23T20:34:00,6578,TI,Notebook,Android,Chrome,5G,18,48,23,Falha no sistema de RH ao tentar enviar email.,Falha no sistema de RH ao tentar enviar email.,images/email.png,500,333,Alta,Aberto,Infra,1,0.169,4,-27.114392,-43.352214,RH,Belo Horizonte,0.0,RS
4563,2025-02-23T20:51:00,2696,TI,Mobile,Android,Safari,4G,35,48,1,O placa-mãe não responde e exibe perda de dados.,O placa-mãe não responde e exibe perda de dados.,images/motherboard.png,612,408,Média,Em andamento,Aplicações,0,0.916,5,-31.568649,-49.745229,Hardware,Campinas,3.0,RS
4564,2025-02-23T21:08:00,4677,TI,Mobile,iOS,Edge,WiFi,7,24,72,O sistema de RH não está superaquece para importar dados.,O sistema de RH não está superaquece para importar dados.,images/default_hr.png,612,408,Média,Fechado,Aplicações,1,0.075,5,-32.925009,-49.253412,RH,Campinas,3.0,PR
4565,2025-02-23T21:25:00,8247,Operações,Mobile,iOS,Safari,Cabo,5,48,67,O usuário não consegue importar dados devido a congela.,O usuário não consegue importar dados devido a congela.,images/default_access.png,191,165,Média,Aberto,N2,0,-0.013,6,-27.377822,-52.997582,Acesso,Santos,2.0,MG
4566,2025-02-23T21:42:00,1179,Operações,Desktop,Android,Edge,WiFi,22,48,16,O sistema Email exibe congela ao gerar relatório.,O sistema Email exibe congela ao gerar relatório.,images/email.png,500,333,Crítica,Aberto,N2,1,0.86,6,-29.682594,-45.480495,Software,Santos,0.0,RJ
4567,2025-02-23T21:59:00,7154,TI,Notebook,Linux,Safari,WiFi,35,8,21,Falha no Email: apresenta erro ao tentar exportar dados.,Falha no Email: apresenta erro ao tentar exportar dados.,images/email.png,500,333,Crítica,Aberto,N1,1,0.058,6,-23.586044,-43.968999,Software,Campinas,3.0,MG
4568,2025-02-23T22:16:00,6698,TI,Mobile,Windows,Edge,WiFi,22,4,22,Relatório financeiro não não liga corretamente.,Relatório financeiro não não liga corretamente.,images/finance_report.png,738,414,Alta,Em andamento,N2,1,0.941,7,-24.574141,-45.411958,Financeiro,Curitiba,1.0,RS
4569,2025-02-23T22:33:00,1512,TI,Desktop,Linux,Chrome,4G,6,24,39,Falha no sistema de ponto ao tentar enviar email.,Falha no sistema de ponto ao tentar enviar email.,images/email.png,500,333,Média,Aberto,N2,1,0.099,6,-31.770446,-48.834621,RH,Santos,2.0,PR
4570,2025-02-23T22:50:00,6133,TI,Notebook,Linux,Safari,WiFi,8,12,51,Falha no sistema financeiro: superaquece ao importar dados.,Falha no sistema financeiro: superaquece ao importar dados.,images/finance_report.png,738,414,Alta,Aberto,Infra,1,0.281,7,-24.376167,-50.752047,Financeiro,Santos,2.0,RJ
4571,2025-02-23T23:07:00,5941,RH,Desktop,iOS,Chrome,Cabo,22,12,28,Relatório financeiro não fica lento corretamente.,Relatório financeiro não fica lento corretamente.,images/finance_report.png,738,414,Média,Fechado,N1,0,-0.159,6,-30.015614,-44.243774,Financeiro,Curitiba,0.0,SP
4572,2025-02-23T23:24:00,6911,RH,Desktop,Linux,Chrome,WiFi,14,12,66,O usuário não consegue fazer login devido a emite beep.,O usuário não consegue fazer login devido a emite beep.,images/login.png,500,333,Crítica,Aberto,N2,0,0.838,6,-32.744906,-46.631208,Acesso,Curitiba,3.0,RS
4573,2025-02-23T23:41:00,7136,RH,Desktop,Linux,Safari,Cabo,9,24,55,O acesso à banco de dados falha com superaquece.,O acesso à banco de dados falha com superaquece.,images/server.png,500,333,Alta,Em andamento,N1,1,0.877,6,-23.895225,-44.362663,Rede,Campinas,0.0,RS
4574,2025-02-23T23:58:00,8032,Operações,Desktop,iOS,Firefox,5G,36,4,44,Falha de autenticação ao tentar importar dados.,Falha de autenticação ao tentar importar dados.,images/login.png,500,333,Alta,Aberto,N1,1,-0.457,6,-32.26113,-50.213152,Acesso,Campinas,0.0,RS
4575,2025-02-24T00:15:00,6400,Operações,Mobile,iOS,Firefox,Cabo,5,24,3,Falha de autenticação ao tentar fazer login.,Falha de autenticação ao tentar fazer login.,images/login.png,500,333,Média,Fechado,N1,1,-0.566,5,-26.815299,-44.428621,Acesso,Santos,3.0,PR
4576,2025-02-24T00:32:00,4203,Operações,Notebook,iOS,Edge,WiFi,7,12,68,O usuário relatou que o SSD emite beep durante o inicializaç...,O usuário relatou que o SSD emite beep durante o inicialização.,images/hard_drive.png,500,334,Média,Fechado,N1,1,0.224,6,-30.859033,-50.688305,Hardware,Curitiba,0.0,MG
4577,2025-02-24T00:49:00,8405,Financeiro,Mobile,Windows,Firefox,Cabo,27,8,30,Erro de runtime no CRM durante a gerar relatório.,Erro de runtime no CRM durante a gerar relatório.,images/browser.png,500,333,Alta,Aberto,N2,0,0.246,4,-27.795669,-46.261598,Software,São Paulo,1.0,SP
4578,2025-02-24T01:06:00,6864,Financeiro,Notebook,iOS,Chrome,5G,23,48,34,O usuário relatou que o HD reinicia sozinho durante o acesso...,O usuário relatou que o HD reinicia sozinho durante o acesso à rede.,images/hard_drive.png,500,334,Baixa,Em andamento,N1,0,-0.667,6,-29.059889,-47.879275,Hardware,São Paulo,0.0,RS
4579,2025-02-24T01:23:00,7223,Operações,Desktop,Windows,Chrome,Cabo,29,4,31,Erro no sistema de RH: fica lento ao executar consulta.,Erro no sistema de RH: fica lento ao executar consulta.,images/finance_report.png,738,414,Baixa,Aberto,Infra,0,0.078,7,-31.399399,-48.821942,RH,São Paulo,2.0,PR
4580,2025-02-24T01:40:00,5160,TI,Notebook,Windows,Firefox,Cabo,2,24,49,O portal do funcionário apresenta tela piscando durante impo...,O portal do funcionário apresenta tela piscando durante importar dados.,images/hr_portal.png,323,619,Baixa,Aberto,Aplicações,0,0.433,6,-23.852249,-46.223931,RH,São Paulo,1.0,RJ
4581,2025-02-24T01:57:00,9775,TI,Desktop,Windows,Firefox,Cabo,8,48,65,O SSD não responde e exibe cheiro de queimado.,O SSD não responde e exibe cheiro de queimado.,images/hard_drive.png,500,334,Crítica,Em andamento,Infra,0,-0.299,6,-29.119455,-50.325293,Hardware,São Paulo,1.0,MG
4582,2025-02-24T02:14:00,8707,TI,Notebook,Windows,Chrome,WiFi,7,48,1,Erro de conexão no Navegador durante a gerar relatório.,Erro de conexão no Navegador durante a gerar relatório.,images/browser.png,500,333,Crítica,Em andamento,Aplicações,0,-0.826,5,-30.762201,-47.401938,Software,Santos,1.0,PR
4583,2025-02-24T02:31:00,6842,Operações,Notebook,Windows,Safari,WiFi,12,48,59,O sistema de RH apresenta tela piscando durante gerar relató...,O sistema de RH apresenta tela piscando durante gerar relatório.,images/finance_report.png,738,414,Média,Aberto,Aplicações,1,-0.971,3,-32.933983,-51.288196,RH,Curitiba,2.0,MG
4584,2025-02-24T02:48:00,5330,RH,Mobile,Linux,Edge,5G,10,12,53,O acesso ao sistema de folha está bloqueado por falha.,O acesso ao sistema de folha está bloqueado por falha.,images/access_denied.png,612,408,Média,Aberto,N1,0,-0.362,6,-31.672707,-45.233626,Acesso,Belo Horizonte,1.0,SP
4585,2025-02-24T03:05:00,4321,Operações,Mobile,Linux,Edge,5G,29,24,31,O aplicativo Sistema de RH fecha inesperadamente quando abri...,O aplicativo Sistema de RH fecha inesperadamente quando abrir documento.,images/default_software.png,612,344,Crítica,Aberto,N2,1,-0.644,5,-24.229312,-45.465852,Software,Curitiba,2.0,MG
4586,2025-02-24T03:22:00,7598,Financeiro,Notebook,Linux,Firefox,4G,22,24,27,O usuário não consegue abrir documento devido a não funciona...,O usuário não consegue abrir documento devido a não funciona.,images/default_access.png,191,165,Baixa,Aberto,Aplicações,0,0.594,5,-31.770192,-44.728087,Acesso,Curitiba,2.0,BA
4587,2025-02-24T03:39:00,1658,Financeiro,Mobile,Windows,Safari,Cabo,15,24,8,O sistema de RH não está desliga para imprimir.,O sistema de RH não está desliga para imprimir.,images/default_hr.png,612,408,Alta,Fechado,N1,0,-0.45,6,-23.628265,-45.088806,RH,Belo Horizonte,2.0,RJ
4588,2025-02-24T03:56:00,2963,RH,Desktop,Linux,Chrome,WiFi,14,12,48,O aplicativo Sistema de RH fecha inesperadamente quando impr...,O aplicativo Sistema de RH fecha inesperadamente quando imprimir.,images/default_software.png,612,344,Média,Em andamento,N2,0,0.228,4,-25.802949,-44.884984,Software,Campinas,1.0,RS
4589,2025-02-24T04:13:00,7518,RH,Mobile,Android,Edge,4G,15,8,70,"Rede instável, congela ao acessar aplicação web.","Rede instável, congela ao acessar aplicação web.",images/network.png,500,342,Crítica,Em andamento,Aplicações,1,-0.091,5,-29.741717,-45.552876,Rede,São Paulo,0.0,MG
4590,2025-02-24T04:30:00,1027,Financeiro,Desktop,Android,Edge,Cabo,2,12,46,O acesso à banco de dados falha com reinicia sozinho.,O acesso à banco de dados falha com reinicia sozinho.,images/server.png,500,333,Crítica,Fechado,Infra,1,-0.159,6,-24.906075,-45.432166,Rede,Santos,2.0,SP
4591,2025-02-24T04:47:00,6803,RH,Notebook,Android,Safari,Cabo,21,24,6,O acesso ao sistema de folha está bloqueado por falha.,O acesso ao sistema de folha está bloqueado por falha.,images/access_denied.png,612,408,Média,Fechado,Infra,1,0.635,6,-33.695814,-49.618422,Acesso,Campinas,0.0,PR
4592,2025-02-24T05:04:00,7470,TI,Notebook,Android,Edge,Cabo,8,48,1,Problema de conectividade: não funciona durante importar dad...,Problema de conectividade: não funciona durante importar dados.,images/default_network.png,500,333,Baixa,Em andamento,N2,1,0.757,3,-25.783612,-47.235881,Rede,Curitiba,2.0,BA
4593,2025-02-24T05:21:00,6591,Financeiro,Desktop,iOS,Safari,WiFi,16,12,56,O usuário relata sem resposta ao tentar acessar sistema de r...,O usuário relata sem resposta ao tentar acessar sistema de recrutamento.,images/recruitment.png,500,333,Alta,Fechado,Infra,0,-0.475,4,-27.309831,-43.649739,Acesso,Belo Horizonte,2.0,MG
4594,2025-02-24T05:38:00,2360,Financeiro,Desktop,Linux,Safari,5G,30,4,23,O usuário relatou que o notebook fica lento durante o execuç...,O usuário relatou que o notebook fica lento durante o execução de tarefa.,images/default_hardware.png,612,407,Crítica,Fechado,Aplicações,0,-0.962,6,-24.844026,-48.037507,Hardware,Campinas,2.0,MG
4595,2025-02-24T05:55:00,9143,Financeiro,Notebook,Linux,Firefox,4G,24,24,22,Problema de conectividade: não funciona durante salvar arqui...,Problema de conectividade: não funciona durante salvar arquivo.,images/default_network.png,500,333,Baixa,Fechado,N2,0,0.382,6,-23.944731,-49.683131,Rede,Curitiba,1.0,BA
